gender,age,id,became_member_on (year month day),income,ever_married,kids,home_state,Cluster
M,47,459b23e2c3614672af6ae4c6132ec402,20170109,57000.0,Yes,3,North Carolina,120
M,62,c854415dc979460c9b0e8fbfe52e2b87,20180625,46000.0,Yes,0,North Carolina,120
M,28,1c04235d9afb4f098436aa8d8cb2589a,20180702,47000.0,Yes,0,North Carolina,120
M,42,bcd9fbbb25454c38be9ed35ca901896e,20150530,73000.0,Yes,0,North Carolina,120
M,29,2dbab8bd18a340eea8fe57fc492d6bdd,20180510,53000.0,Yes,2,North Carolina,120
M,59,38fd7e72884849348f4c46ee282868d7,20160510,64000.0,Yes,3,North Carolina,120
M,49,eba549a734db42ff9b18e8a64ce46377,20140312,68000.0,Yes,2,North Carolina,120
M,39,b64b461c1e4547359eb09ad574ff6f5d,20151113,60000.0,Yes,1,North Carolina,120
M,31,147342333fb24de68e8e7a3ee22b267c,20180511,70000.0,Yes,4,North Carolina,120
M,51,6d5d3deb2fa5428dbed81510623b83e1,20180630,65000.0,Yes,0,North Carolina,120
M,54,8a25b97de310488ca4b84c0c11c7d410,20180123,42000.0,Yes,0,North Carolina,120
M,30,17fc3f18cb5e4b1cbebe921a69c95c05,20171015,31000.0,Yes,2,North Carolina,120
M,26,9ecff93351b440bbbed22426e36be615,20170205,50000.0,Yes,0,North Carolina,120
M,58,f6f28d120e3b4b65889a04e1b709b269,20171113,76000.0,Yes,1,North Carolina,120
M,67,b8cdaf04fcf34321b1e10736f616541d,20160407,59000.0,Yes,1,North Carolina,120
M,53,4af768dd63d84185b062e559728163c8,20180101,91000.0,Yes,1,North Carolina,120
M,55,72b40f47cf284501b0f32c6ec0bfd069,20150427,46000.0,Yes,0,North Carolina,120
M,42,5b4d5dff4aa24812a05a86b616165b36,20170111,45000.0,Yes,2,North Carolina,120
M,32,090787edb9ca42a7ac812641fe2ab118,20140629,40000.0,Yes,0,North Carolina,120
M,41,a3f828c0faa74d0a9278fa145cf1336f,20180503,83000.0,Yes,2,North Carolina,120
M,64,c53945d7374f4c4787a8fea9a3570d25,20171223,107000.0,Yes,0,North Carolina,120
M,64,77e4e977834d4eb1ba2a5755731dcf83,20151202,85000.0,Yes,2,North Carolina,120
M,62,42d9221a82654037aedacd9ea24dd709,20170806,45000.0,Yes,1,North Carolina,120
M,47,4dde15db514d4db680ac4e9bbd9c0459,20170420,55000.0,Yes,1,North Carolina,120
M,30,119b2ae20bb64d1da0f961920a9e9b10,20171115,62000.0,Yes,3,North Carolina,120
M,50,3136a7b5dda645718108505f7aa4fdaf,20170718,39000.0,Yes,0,North Carolina,120
M,49,c4556c7bb4ab4c9d8e5fbf15c450b2b8,20140731,51000.0,Yes,0,North Carolina,120
M,47,bc9320cc000741509180ead338d30ace,20180418,46000.0,Yes,0,North Carolina,120
M,42,e564989384ef4ff3b3c46a9332ba486e,20170927,58000.0,Yes,5,North Carolina,120
M,65,eac8836953ef4c78bcca69583c21fb87,20180502,60000.0,Yes,0,North Carolina,120
M,66,7da713655c874687a7faec49bb938e44,20160704,73000.0,Yes,0,North Carolina,120
M,58,0b7b452e6b9042839d3d6d15c057d23e,20170311,82000.0,Yes,2,North Carolina,120
M,57,bde862d5e203492bacf656c8bddcead5,20160825,66000.0,Yes,2,North Carolina,120
M,51,ad2c5a7237a647d5b717fc079283da18,20160110,116000.0,Yes,1,North Carolina,120
M,19,dda89b3776f14c319010db5565f48e8f,20150625,33000.0,Yes,0,North Carolina,120
M,65,0ebdcb7cf7454897882063fcaf6ef948,20171210,50000.0,Yes,0,North Carolina,120
M,55,054cfa16ec4a4757a41b1a4d0fb8add7,20161126,64000.0,Yes,0,North Carolina,120
M,19,e0780fee1ddf45f98fcc65beb58966a1,20160508,51000.0,Yes,1,North Carolina,120
M,37,fd50a1eef9554c72aa45a8276804ba9c,20180123,63000.0,Yes,5,North Carolina,120
M,61,446e72bac11142bb80dc448117119b6a,20140520,57000.0,Yes,2,North Carolina,120
M,57,f22e272f28284d3cbd5eee68341225b4,20140726,58000.0,Yes,1,North Carolina,120
M,49,df41b198c26443b6acf7660b0cdb6820,20170803,74000.0,Yes,2,North Carolina,120
M,45,d02a68a052244f20a5c3ab0540607a1d,20171014,51000.0,Yes,0,North Carolina,120
M,54,5443eb16574045d7a7c3b4b2d990944d,20180506,78000.0,Yes,0,North Carolina,120
M,53,7578b690bf9844f4a7814266ce8ae527,20171224,54000.0,Yes,0,North Carolina,120
M,26,b36aea09d8cc4dc5929f0c97163ee56c,20171008,31000.0,Yes,0,North Carolina,120
M,39,bd82f4a7cc964f6c9645e911e794dc86,20171224,37000.0,Yes,2,North Carolina,120
M,45,e898f8d0cc514692aee817765d1584e9,20171121,32000.0,Yes,3,North Carolina,120
M,43,5312d41f8b894531863a6b507786d802,20180208,36000.0,Yes,4,North Carolina,120
M,63,0ff55591a7c54f74b0c125c9ba18590d,20161213,50000.0,Yes,0,North Carolina,120
M,46,20d1314754e849899f8e0acb33c9bb9c,20140406,31000.0,Yes,3,North Carolina,120
M,59,200a75cc38b94c5ba7d07c6ab2f39ee5,20170820,88000.0,Yes,4,North Carolina,120
M,48,78027d93ad9c4bb4bd3f314f13bdc493,20170506,83000.0,Yes,3,North Carolina,120
M,61,3a9a6ee0506c49dcbad7ce26a99cb90d,20180417,34000.0,Yes,3,North Carolina,120
M,41,6a442cfd2a7146afae3086f4a1745e7f,20180526,51000.0,Yes,0,North Carolina,120
M,33,9ed7fceee29a4a83978b5c9caa06da35,20171201,48000.0,Yes,0,North Carolina,120
M,29,b1f6b69fd1544c6e952fa89705d3f30f,20180121,62000.0,Yes,0,North Carolina,120
M,35,f05547e416074d96a0504cfa5908231b,20171203,34000.0,Yes,2,North Carolina,120
M,64,38e17daa16b5474bb8d5de4b69e207b3,20160831,108000.0,Yes,3,North Carolina,120
M,48,c9cb085677a142878c7bed085d38975f,20171221,30000.0,Yes,2,North Carolina,120
M,40,c41230f172564acba438f8e7c7da63eb,20170131,52000.0,Yes,2,North Carolina,120
M,23,e1edc9c108f046938ebab83e041fb4b6,20140630,69000.0,Yes,0,North Carolina,120
M,67,c0fc7692f8cf453ea3e8b843495df762,20180422,58000.0,Yes,1,North Carolina,120
M,62,cd34d07a21c84d72b9856515a04f8efa,20180505,93000.0,Yes,3,North Carolina,120
M,44,a63855f04a7b4d7fae80e4b8da018ee2,20140310,56000.0,Yes,2,North Carolina,120
M,61,174fee0b94e54cc3b1904965d2fb1209,20171213,84000.0,Yes,0,North Carolina,120
M,27,c6a3591daaa34c7b8f8e3a7fbf020cb0,20180620,62000.0,Yes,0,North Carolina,120
M,39,8431c16f8e1d440880db371a68f82dd0,20180627,39000.0,Yes,1,North Carolina,120
M,21,c04f144ebb8e4694b3c954574c7631bf,20160428,42000.0,Yes,0,North Carolina,120
M,27,c46979c4562b459b8da06acd4be9ab77,20170412,36000.0,Yes,0,North Carolina,120
