gender,age,id,became_member_on (year month day),income,ever_married,kids,home_state,Cluster
M,81,327d08559d564f13b6aaf681700c2e6e,20160601,70000.0,Yes,0,Florida,2
M,73,62fb072537a647a89f99fb9ea66a7c00,20171008,95000.0,Yes,0,Florida,2
M,71,a4ac99af1b7f4344b734ac07592ab717,20150826,95000.0,Yes,3,Florida,2
M,73,32fbf97e89274e8a935903f2ad095e1f,20171212,38000.0,Yes,0,Florida,2
M,82,b268f71b99b94e1485ed1ccd4c20007b,20160604,110000.0,Yes,0,Florida,2
M,79,dd0fe73d5e7b46e98304b1643394fe9e,20180123,90000.0,Yes,2,Florida,2
M,73,0861b9ca31b741bb8b411b18f82d18f6,20170627,92000.0,Yes,1,Florida,2
M,68,4c51ba3886b84781996ca15d42af505d,20160318,51000.0,Yes,0,Florida,2
M,36,f5b84c63d6514f02bed8258e627f172d,20180315,31000.0,Yes,0,Florida,2
M,59,1e90d5a75b1d47e6ac495c37399705da,20170123,59000.0,Yes,2,Florida,2
M,80,79d6e0ec46a8486a9df7b24552be074b,20171015,87000.0,Yes,3,Florida,2
M,71,3f297d8938564fdbbcd73db63bc8ce54,20150310,67000.0,Yes,2,Florida,2
M,83,93893ec00b5346228088f867e6164b1e,20160410,88000.0,Yes,2,Florida,2
M,70,c8d495a12bd049489dd2d185cd20bfc3,20171118,44000.0,Yes,2,Florida,2
M,77,d3027a3344e443869ffd7b39aa99acc8,20170801,42000.0,Yes,0,Florida,2
M,69,7170e85765bb4fd580035c6469620252,20150622,62000.0,Yes,5,Florida,2
M,78,5cd3b3a0e5284df1adf8cca2f59ed28f,20150509,39000.0,Yes,0,Florida,2
M,68,0a5431e766764fc09ef2e123c930b212,20170806,61000.0,Yes,0,Florida,2
M,77,3a19b640335a4674859c23ee5354ac99,20180407,86000.0,Yes,2,Florida,2
M,73,af15533a5b1a42a98e767fc9103e325c,20180414,76000.0,Yes,3,Florida,2
M,20,b6859fb6765f401882193edfe8b76360,20170901,56000.0,Yes,3,Florida,2
M,87,93534b7c68e44474a67b2c41fe95ecaa,20150410,55000.0,Yes,0,Florida,2
M,68,523e72f640ea4855a1648326440d1368,20171201,74000.0,Yes,1,Florida,2
M,86,91e8ec094d0a4e1ba88bf1b346c62762,20180524,71000.0,Yes,0,Florida,2
M,71,7e527b19f70b4aeeb1e99ed78aca1598,20160406,95000.0,Yes,3,Florida,2
M,81,696493b9f616411a878d4a9b946e6196,20170825,65000.0,Yes,2,Florida,2
M,73,2956c29de4bb442cb1959389dfc541ca,20160527,58000.0,Yes,1,Florida,2
M,71,55d72207fe92480a8cd03bdd46e1fe84,20160720,114000.0,Yes,5,Florida,2
M,71,e1581a9a6ff04491bb5342143cd4876d,20171224,118000.0,Yes,0,Florida,2
M,89,3a81d2ae9b694b308874cff5e4505290,20171026,63000.0,Yes,0,Florida,2
M,81,25d13cfaeaa94d1e9c72eac919a40e64,20171009,41000.0,Yes,2,Florida,2
M,71,5cf0e01dffc14e419fe6110ead56c509,20180105,55000.0,Yes,2,Florida,2
M,31,ddd92ad1b92f4a79be14e1067731a87d,20171008,56000.0,Yes,2,Florida,2
M,87,cbe1a04c53d9467eb6afaf7e96cf8124,20141113,72000.0,Yes,4,Florida,2
M,75,78de990355734b7285eb503c012b4703,20171203,109000.0,Yes,0,Florida,2
M,70,825af41b833a4bcfb41a5a11005dbb48,20180304,35000.0,Yes,0,Florida,2
M,69,67dbaaa6f68a4c029eec9a4d51b6ba5a,20150920,38000.0,Yes,3,Florida,2
M,72,b28132faa6754c4590adcbd47e7a2004,20170819,49000.0,Yes,0,Florida,2
M,72,92a01881553f458daa00d6b726dc78d3,20141204,35000.0,Yes,0,Florida,2
M,73,3a94b435ee0647ceb716a182fdf82c7b,20180610,46000.0,Yes,2,Florida,2
M,69,2529c86c1fe24e559affca836422208f,20180614,68000.0,Yes,0,Florida,2
M,82,eee45ae2599740b19aa6d70aeabcb6c0,20151014,78000.0,Yes,0,Florida,2
M,76,81b188b9750245ff9b7df38dffe2493a,20170107,69000.0,Yes,2,Florida,2
M,74,250032cbd1b94b2b822f036f18fb407c,20170801,34000.0,Yes,2,Florida,2
M,79,fc58860830e648c9b54785967b67434c,20180613,64000.0,Yes,0,Florida,2
M,53,5cc1bd3f5c374619af785107a9fe684f,20171113,96000.0,Yes,3,Florida,2
M,69,363c76c8cc6e4554ba17d25349e03db8,20150324,36000.0,Yes,5,Florida,2
M,19,8e0c1ffebf2a47d281210fabbd41d56a,20170114,65000.0,Yes,2,Florida,2
M,69,6c41ad039d5f47aba485ff9ca71726b1,20140601,72000.0,Yes,1,Florida,2
M,71,b5c5091888604fefb1219e5fa0aece97,20170502,87000.0,Yes,0,Florida,2
M,82,033bf5269a494dd787e5e9f4a45b843c,20171012,89000.0,Yes,0,Florida,2
M,68,8bc8bdf4e1644273a2d9ea34cab2507c,20171003,71000.0,Yes,1,Florida,2
M,73,48a358a70d024eafbe791dcbff0d36ab,20171130,106000.0,Yes,2,Florida,2
M,79,13dbf409912748af89dc3d4aafbfd222,20160103,50000.0,Yes,3,Florida,2
M,81,ee82908a075a4f30a4822af65282246c,20180613,74000.0,Yes,1,Florida,2
M,77,889aaae24e8a4df7a128f20029aa8422,20150101,58000.0,Yes,0,Florida,2
M,70,cc00d76372a14f439a9bf165169c287d,20170630,98000.0,Yes,0,Florida,2
M,98,9696528cb958441180207375f8e608d5,20180410,52000.0,Yes,0,Florida,2
M,76,c3321bc76743445c9103eef0ce9d833b,20150912,99000.0,Yes,3,Florida,2
M,77,8cff87ebddf24e459b4f0ddda4b56383,20131123,73000.0,Yes,3,Florida,2
M,79,03257d4fcb6641aebaa46d5605d205ca,20170308,71000.0,Yes,1,Florida,2
M,78,4d87aabb26bd45a9acdaec688cac7e20,20180121,44000.0,Yes,4,Florida,2
M,74,c0f0c69764b549f6b8a2db666dc7c16a,20180715,61000.0,Yes,2,Florida,2
M,72,04cb9d0033f142efa2a367f4ef273460,20180609,53000.0,Yes,1,Florida,2
M,70,1bead1cdfe3c4be1a0840deceb396be6,20170731,35000.0,Yes,4,Florida,2
M,75,e88f50ba90a44deaa3df2b72b0a3e1f7,20131215,50000.0,Yes,0,Florida,2
M,83,5f2847f9dfa74266a305b1b32f3943de,20170301,52000.0,Yes,3,Florida,2
M,70,f834293629c2432c9c650fbc4ca7cd0a,20151210,60000.0,Yes,2,Florida,2
M,96,593c3cd7ab1e4a10a6f9279544da7df3,20160412,82000.0,Yes,5,Florida,2
M,84,ccb8f7c05e7745758f0dddff7c7d2ca7,20170307,53000.0,Yes,2,Florida,2
M,84,406b1422299944039e05c12a48dba84a,20171007,72000.0,Yes,0,Florida,2
M,70,83d25e2f43e1468eae4fc9111b61a9df,20180304,52000.0,Yes,2,Florida,2
M,76,862c3631c8ab452791168d54be0a8823,20180513,43000.0,Yes,4,Florida,2
M,74,3c3f422206914e7dbc91af612257a376,20161005,75000.0,Yes,0,Florida,2
M,80,e050b676dc2f4753b6162a863f08abd9,20180113,60000.0,Yes,2,Florida,2
M,76,7cfe16f1771d49949bb1003075194e27,20151114,56000.0,Yes,2,Florida,2
M,72,a28dfcb188604156b79e997bfeb07d4f,20160223,95000.0,Yes,1,Florida,2
M,74,e6f70ed8c4a94fa3ab4114db4c45732c,20171213,52000.0,Yes,0,Florida,2
M,62,242ae46c55a74e1797499e12308c3965,20140312,68000.0,Yes,0,Florida,2
M,75,7a6ef9ad24324dbfaf780486ce829400,20160920,64000.0,Yes,1,Florida,2
M,80,d9bd7e93629d4a31a1ee88d082ca5844,20150926,70000.0,Yes,2,Florida,2
M,71,9f6b5a9af4e146fba33f0add6b9e2dfc,20171011,32000.0,Yes,0,Florida,2
M,75,18d0ef3f15b5463aba2717969f6629a7,20171008,71000.0,Yes,0,Florida,2
M,69,1fa82206929541b6bc0f19f01cd04aa6,20170428,80000.0,Yes,0,Florida,2
M,76,8e1c2a8b7d7f4bc695ef755c2d2e6df1,20180308,36000.0,Yes,0,Florida,2
M,86,2b5f2abb89e44c208bb88e64cce13f43,20160914,55000.0,Yes,3,Florida,2
M,70,8fc40f08bcc7442796802b19ffcc9e04,20170803,105000.0,Yes,2,Florida,2
M,89,7d66deb1596942dbb626b4f31a4b44f8,20180618,82000.0,Yes,4,Florida,2
M,75,ca111ad60de848ffa671c35434855518,20150912,97000.0,Yes,2,Florida,2
M,82,4d70dd97b0004d47ad520d33da69b6da,20140108,60000.0,Yes,5,Florida,2
M,68,f5bab1d29685425d9ac6ce00c0d0b123,20151031,57000.0,Yes,2,Florida,2
M,75,ec71b22a0ce543188eefad9b16e85e57,20160108,80000.0,Yes,2,Florida,2
M,88,efa8dd634f544ef99a6fca10c60629c6,20170804,67000.0,Yes,1,Florida,2
M,83,64d40fa1a5fa4879b4938a8dd502ea6c,20170604,100000.0,Yes,0,Florida,2
M,78,e305c1d0dd384e2d824b4b4330da9166,20170526,77000.0,Yes,4,Florida,2
M,68,b6f7096a7bfa4d92b239119ab30f0811,20180125,57000.0,Yes,5,Florida,2
M,72,acd95e8902454e34a22f5e4e5697f70a,20171018,64000.0,Yes,2,Florida,2
M,68,cda901ec302642e898b0886f9b198555,20140104,39000.0,Yes,2,Florida,2
M,83,f682739f9c20422db355da9bde6b7668,20161116,103000.0,Yes,2,Florida,2
M,70,de1c1ebe872a4274bcc9e752ac6bcc42,20170701,76000.0,Yes,2,Florida,2
M,70,a4e1a10c647c431da41ec5177b98031d,20151228,99000.0,Yes,4,Florida,2
M,77,52f2882d9d7b457f914589fcd20ed1b3,20180214,103000.0,Yes,0,Florida,2
M,72,9a1ebc47359348d9b57f353d445dc482,20180309,33000.0,Yes,0,Florida,2
M,89,03cc530b458e4fb180c222777916e9b5,20150809,36000.0,Yes,2,Florida,2
M,71,2f4bde67035f445d9c805e09bef359fe,20170226,90000.0,Yes,2,Florida,2
M,79,41ed54800a2042988866ecd7d971e2e5,20160416,113000.0,Yes,1,Florida,2
M,77,0247953d899b4a99acab74fa0a807c0f,20180116,53000.0,Yes,3,Florida,2
M,68,6255fc72d0194be9b83b21395c6c500e,20180414,61000.0,Yes,2,Florida,2
M,81,224d8d1b5af746b4b145bd00e4eefd76,20170125,60000.0,Yes,3,Florida,2
M,68,39c7d60098ba42f683cfb654e642ac2a,20170820,61000.0,Yes,3,Florida,2
M,79,54be86b2561e4e379e6446663e4d8935,20180622,40000.0,Yes,0,Florida,2
M,74,8df3bb97a75a47b08c87d2cc3187eeb7,20180326,73000.0,Yes,4,Florida,2
M,68,a4ef66feebf34cbd961d2f557a13b4ec,20180210,67000.0,Yes,0,Florida,2
M,69,ce9ff37fcd4a4f6180ee3df63d6ce6c0,20160915,53000.0,Yes,0,Florida,2
M,85,557c81e66883458687bd6c75f95e3afb,20160714,85000.0,Yes,2,Florida,2
M,69,a409efede5f44ec09c80861a0a32b73a,20170730,60000.0,Yes,2,Florida,2
M,82,82f1d31dc1a340f58262316928882210,20171127,74000.0,Yes,0,Florida,2
M,49,f538eaec666e49d993c4aaf0734fd03a,20170917,72000.0,Yes,0,Florida,2
M,71,70d480706e914cac81b54666d246edc2,20150521,90000.0,Yes,0,Florida,2
M,83,8a766d047c674575932b88d3095e33fa,20161217,72000.0,Yes,0,Florida,2
M,74,9b0841c814534f23bf691f4a68f92f1a,20161019,78000.0,Yes,2,Florida,2
M,36,b89526113c2a4313a6d0ec0522a77e7b,20170918,41000.0,Yes,4,Florida,2
M,75,64878f55f0e64c88ba6af9e168896b48,20150926,92000.0,Yes,5,Florida,2
M,77,62588251267643b79dddb88cc9d4bd1d,20160827,80000.0,Yes,3,Florida,2
M,74,6d11a027be6c4fac98d27eec516ad2f6,20160310,106000.0,Yes,2,Florida,2
M,68,6aaa34e41698451e910b971123fd0d69,20160901,30000.0,Yes,2,Florida,2
M,25,c5ae9814adec41ed8e5999362256ba12,20180317,55000.0,Yes,2,Florida,2
M,94,f6cfc3ea4e3b47ffbc5453eba971b771,20160219,55000.0,Yes,2,Florida,2
M,65,b41d5b99472045829139acbda3e84e1e,20170306,74000.0,Yes,3,Florida,2
M,81,d72fff1ae7d246cf987e3673ad8850d6,20180528,77000.0,Yes,2,Florida,2
M,71,4169cc2f33c24b429bef7b33124b0d16,20160824,107000.0,Yes,4,Florida,2
M,75,562479f01f69488bb4e79e3c2937bfa9,20150920,41000.0,Yes,1,Florida,2
M,71,49a05df13cd3434885c23a4a5115f373,20170720,52000.0,Yes,2,Florida,2
M,92,fd64a3758d0b49549df03a5c25ba89c9,20180106,61000.0,Yes,2,Florida,2
M,70,dc1caa5f072c4f8690b900279e01692d,20171230,87000.0,Yes,0,Florida,2
M,95,fa34c690dac54c49bee26902101a9961,20171031,87000.0,Yes,1,Florida,2
M,70,f97fd483fae542439aaa7af6fe206b9a,20160312,50000.0,Yes,1,Florida,2
M,76,31354ecceecf4db08643385734a2b4aa,20170821,55000.0,Yes,0,Florida,2
M,71,680e1703781a4f93a7a4616fc22e260d,20160706,73000.0,Yes,5,Florida,2
M,87,f89a821a9dd240fbbf05c17f24452ae8,20151123,48000.0,Yes,2,Florida,2
M,19,d95023d1b9384f11861dcde35e65ce8c,20171101,35000.0,Yes,0,Florida,2
M,70,9299c46942f84bb6b5e98fd78fbb9d41,20180301,88000.0,Yes,0,Florida,2
M,72,2556c2b37ede4b10ab71be2fe6a32d7f,20161103,73000.0,Yes,2,Florida,2
M,83,88aa10c94fe343c3af26533143dcd1f2,20160525,90000.0,Yes,2,Florida,2
M,83,bf4c5a4f6a83415582c414959bac813f,20170804,108000.0,Yes,5,Florida,2
M,69,7eb85a133c7e4a7d9cac1df25e50d9c8,20170620,72000.0,Yes,1,Florida,2
M,71,9f2e7a00443644188720ca9edc74370c,20170721,53000.0,Yes,0,Florida,2
M,94,fa5d0a39814a48b1a5886c9acdf95b92,20180102,54000.0,Yes,4,Florida,2
M,74,d2502eb733fc418cbdb72c5f3ac3d8eb,20171019,49000.0,Yes,0,Florida,2
M,70,759c2269abc44dfdb8e6d140d4060856,20170517,113000.0,Yes,3,Florida,2
M,73,310481d911904e7893fac7229a608be8,20180325,70000.0,Yes,3,Florida,2
M,62,42023cd8387840388f7df528de2dbbe2,20131008,35000.0,Yes,0,Florida,2
M,91,611bebc503f94bc39fb2816948bd98e0,20170914,43000.0,Yes,1,Florida,2
M,55,82ce2b069c8a4daf924c20f36294cada,20160511,55000.0,Yes,3,Florida,2
M,68,ba4b4ee409d24af89e7a350fc51efac9,20161214,90000.0,Yes,2,Florida,2
M,69,285bbb626b184a4584ac5ede74925f7c,20171010,86000.0,Yes,1,Florida,2
M,69,d7ed79bbb5c94f689098728c0ed047ab,20170624,79000.0,Yes,3,Florida,2
M,70,9ecd1e78109840c6964e4e6ce6042a70,20171130,54000.0,Yes,0,Florida,2
M,69,75847bb70727423b9c198191391761e4,20171016,45000.0,Yes,2,Florida,2
M,88,32baca2d19234be59eebc422471193e7,20170130,57000.0,Yes,0,Florida,2
M,79,8314fd32f6a14efe9c47e79005fbe795,20150831,114000.0,Yes,0,Florida,2
M,70,bc483f23aadb4a4e857d865527b7599b,20160516,51000.0,Yes,1,Florida,2
M,86,4b7c259051134278b2b28b9691c65286,20180214,55000.0,Yes,0,Florida,2
M,79,09218129551d4929a3beea8d3eafd787,20161026,71000.0,Yes,0,Florida,2
M,69,5dc748040e5f4194aaba8465e14dbd99,20150801,55000.0,Yes,3,Florida,2
M,90,827cab95d40d4336ab0d1cd38172d755,20140325,55000.0,Yes,0,Florida,2
M,48,d4c2549073b242db839688ef8fe0b2e9,20170421,68000.0,Yes,2,Florida,2
M,77,8b2d6ad23225442db3506ad54019c501,20170815,94000.0,Yes,2,Florida,2
M,72,f70bb1c612b5426c80be5182a708845e,20141230,67000.0,Yes,2,Florida,2
M,74,7cbd6bb87cb14d0998be226523da3a21,20180213,38000.0,Yes,0,Florida,2
M,91,358f73bcc2fd4f4988e0eddf31e79531,20170516,73000.0,Yes,0,Florida,2
M,74,633eb7d6e333473ab3ab87313a220835,20150811,80000.0,Yes,0,Florida,2
M,78,bdf569412b3542459ee5de4a6e6e01c8,20180721,35000.0,Yes,1,Florida,2
M,73,cf0ee2e478b7446c9c07a63c35508464,20131005,46000.0,Yes,2,Florida,2
M,70,9f0578a74c7b46249401d04deee59203,20160829,36000.0,Yes,3,Florida,2
M,71,683e5e45c24849fdb1b0bcde6121cc28,20160426,60000.0,Yes,0,Florida,2
M,72,1f4313727a514c138b8523b0f2cfbba8,20170817,65000.0,Yes,0,Florida,2
M,76,e4d203bf298b4859b65d2ae56714f554,20170324,80000.0,Yes,4,Florida,2
M,72,ea667b4e10734da1925901559a6318c4,20171028,75000.0,Yes,4,Florida,2
M,70,16ef305881c543cbac323569beb79d3e,20170622,82000.0,Yes,0,Florida,2
M,68,47f9ba133a714edc8f22930b1e1faa68,20141027,64000.0,Yes,0,Florida,2
M,80,6a8e83b6175e4611935554d202d26994,20171009,31000.0,Yes,0,Florida,2
M,90,733f987dec114c5fb3488ba8256e2939,20170909,89000.0,Yes,1,Florida,2
M,82,0673e9690e874b7b842da2be63d2de84,20180215,96000.0,Yes,2,Florida,2
M,74,5c1113029907478db64fc389e9d19a9e,20160817,65000.0,Yes,4,Florida,2
M,77,129c8e3d44f34dde917a5715428cbbb8,20171215,54000.0,Yes,0,Florida,2
M,86,aa924a9be76c4ff9b38e762f9963cfa0,20180117,73000.0,Yes,0,Florida,2
M,69,7e1fd7832b164d13ab29d1da3b72caf6,20141230,41000.0,Yes,4,Florida,2
M,92,c87b649217d8403992fea5194e9047a8,20180208,38000.0,Yes,1,Florida,2
M,68,19123568af6b42d4a99e5be64b2d7bfb,20180712,33000.0,Yes,3,Florida,2
M,66,81b07b3a6150443f9d0fece90b754d4c,20160805,31000.0,Yes,2,Florida,2
M,77,eff73dc9e26944cf8511b0742c579457,20160816,57000.0,Yes,2,Florida,2
M,76,7a9d39b1142e4f1898fdf2358958197a,20180725,58000.0,Yes,2,Florida,2
M,73,67655738b1624f5bb5890cbea090fe45,20160224,80000.0,Yes,1,Florida,2
M,78,630945c648c048fc950fcb2453782607,20160411,78000.0,Yes,2,Florida,2
M,74,4fbb451301b54298a24590359c56c93b,20171202,67000.0,Yes,2,Florida,2
M,68,a157744e117f436fab46aad897ae1f87,20170903,68000.0,Yes,2,Florida,2
M,85,070a3bb5f2874b9da388626c84b4b64a,20170615,47000.0,Yes,3,Florida,2
M,97,235a873ed1d14c9c9d2ecb28aa27b0cf,20170821,31000.0,Yes,4,Florida,2
M,85,b32a4093064447839c51424b327635e2,20151010,50000.0,Yes,0,Florida,2
M,74,5c76370980e54446ada45f7891cfacb3,20180130,54000.0,Yes,3,Florida,2
M,73,d310ea670c7149a1b404854602b30a49,20170609,67000.0,Yes,2,Florida,2
M,88,40cbde3c5aed4be6840e68dcf3168def,20160415,62000.0,Yes,0,Florida,2
M,73,fcbcb57364614efc94f1f0410300cb1f,20171129,54000.0,Yes,2,Florida,2
M,61,c3d7056b8e6c46d78d6baf651c3f9ca0,20180118,33000.0,Yes,3,Florida,2
M,72,c1c19469f3ad45c7abf9c1da01ee0b7a,20180508,92000.0,Yes,1,Florida,2
M,65,ca0bddc5e7e34a628ffc6179570d834b,20171222,76000.0,Yes,2,Florida,2
M,70,960caadee75247a3be0ca3245c7d6f2f,20171014,79000.0,Yes,0,Florida,2
M,71,03566626393f43a88c55de21c61761d0,20180302,59000.0,Yes,2,Florida,2
M,72,6c3eb0c4198c49aaa109a3bc4bb0acbe,20150622,62000.0,Yes,1,Florida,2
M,73,c841f47c42044aaa994d4889a3451044,20170901,71000.0,Yes,2,Florida,2
M,75,0cade469f8204713a1ea0ad29d578c0d,20170713,94000.0,Yes,0,Florida,2
M,70,62d8f760122a4a9caed68677357ead15,20140917,93000.0,Yes,2,Florida,2
M,70,71de1f697e3142b685847eabb040440e,20170430,84000.0,Yes,2,Florida,2
M,83,a91155f8df7740389524af9b94b66a9a,20180725,96000.0,Yes,1,Florida,2
M,86,4f4777c7c22648f58098e89a34426e07,20170921,80000.0,Yes,4,Florida,2
M,78,505672e0c12e4f77a4461641b004bd5d,20171209,33000.0,Yes,5,Florida,2
M,68,9c400c1288894ae1b93997ad5393baba,20170826,37000.0,Yes,0,Florida,2
M,68,df31a3f6f0804441aba8c5abc392f753,20170620,33000.0,Yes,0,Florida,2
M,67,95f5953809514c02b1b42b623b2f1fd9,20130924,74000.0,Yes,3,Florida,2
M,75,447600a6896d47e1bc24b473006ccebc,20170531,112000.0,Yes,0,Florida,2
M,75,e46c47a54e254756bbc5c30ec010cc37,20170828,36000.0,Yes,4,Florida,2
M,69,8cd0edcb3a6b44df9be5e7c8831a5c53,20170516,54000.0,Yes,2,Florida,2
M,69,298453e8cb78470089918b8e0ccb023a,20170513,72000.0,Yes,0,Florida,2
M,71,9e3888d67fb44211814cc57556d09c72,20150602,69000.0,Yes,1,Florida,2
M,84,1e8fa28875f84db89e0b7a9a7d99f639,20140215,63000.0,Yes,0,Florida,2
M,68,201c6079c8fa4c9fbef610cdef58317f,20171203,52000.0,Yes,1,Florida,2
M,76,e5d9e755d4824d059283beb207256c6b,20171019,109000.0,Yes,2,Florida,2
M,80,f3a513ed02234f539b89e8e8df1e49c0,20170716,50000.0,Yes,0,Florida,2
M,83,cf03e26617e3435ca8b44e80b38cf110,20180509,40000.0,Yes,0,Florida,2
M,85,dc5b1efbc3784d10ad98c4809f2bc010,20171128,70000.0,Yes,2,Florida,2
M,81,2bddb0daae10444f9ed9494ecea36bb3,20180302,60000.0,Yes,0,Florida,2
M,73,40843c1d01874dfb9b93f5daa639c2f9,20160301,63000.0,Yes,3,Florida,2
M,68,7e2849c81e194680851104abc3169c9c,20180215,57000.0,Yes,1,Florida,2
M,82,9d8b11f8ae6c45c5bffc7d7bd1782db7,20151110,76000.0,Yes,0,Florida,2
M,68,d1330d5ce5e742d9826a79d574df3172,20161028,77000.0,Yes,1,Florida,2
M,73,b42f41ce044743f6b7b1cdcbde5dcebc,20180718,52000.0,Yes,2,Florida,2
M,71,19bb40e11c9e42079bce038db361cf2b,20150623,44000.0,Yes,0,Florida,2
M,72,b1b28e36ca0d4c849f7a9204a9a78eff,20151017,34000.0,Yes,2,Florida,2
M,42,894d8541362847b49306ac751ccf90e8,20170916,78000.0,Yes,2,Florida,2
M,73,81f457a1eccb48fe971c3255279fa395,20171119,72000.0,Yes,0,Florida,2
M,70,a59bfb59c77d4d319769bf0ed8bed04d,20151124,74000.0,Yes,1,Florida,2
M,82,d0c81b8228754cc1abcf010c212d308e,20170706,73000.0,Yes,5,Florida,2
M,76,6597e5ab63754726b83ba2032f008d26,20180726,92000.0,Yes,0,Florida,2
M,74,aa7b82d8ecfe4183b0db4ae60f4add8e,20171004,57000.0,Yes,3,Florida,2
M,60,4fdfb0cfb2164596ac8df0661a13330a,20171024,40000.0,Yes,2,Florida,2
M,69,ab63448d1c99418cb982cfad6ba151d9,20151113,57000.0,Yes,2,Florida,2
M,76,d6892242c9ff49fa85d76532f04a84ab,20170730,36000.0,Yes,2,Florida,2
M,73,a159f8df69374de387f82fdeae9f27e8,20170130,52000.0,Yes,1,Florida,2
M,69,bcb740eb70ad4fadbd9af08a57a0ab92,20180525,53000.0,Yes,3,Florida,2
M,78,e7ab100143504ef6b87d4cf0f04e3ffb,20180324,44000.0,Yes,2,Florida,2
M,92,4d8877931b854bbb90e6103840b2a16f,20171128,48000.0,Yes,0,Florida,2
M,94,a0830fd4ac5240f8a4e8576008b0ebb3,20150809,50000.0,Yes,0,Florida,2
M,74,f92fd305868d4c06a64c0eaa38a4b498,20180114,80000.0,Yes,2,Florida,2
M,68,930305f046fa4f218d2539fb99baefb9,20131215,38000.0,Yes,1,Florida,2
M,60,8d59a5826cc547f58079c94ac2c9ea50,20180625,81000.0,Yes,5,Florida,2
M,68,d7f5c33a856240ec8d1186edea08e0fe,20150505,79000.0,Yes,0,Florida,2
M,84,2150365f365b47d4ac6a667ea4c8fc72,20180626,69000.0,Yes,2,Florida,2
M,78,535966e0a95d45389d4b8e935723b046,20180516,53000.0,Yes,2,Florida,2
M,85,d4bb9af2f45d40938cbe8239260d39dc,20180503,85000.0,Yes,2,Florida,2
M,74,e5747aa5f9cd4079ba6d76cbd0b9363c,20171214,100000.0,Yes,1,Florida,2
M,78,8aaa90b4d04143cf9e4b482f31e648bc,20171120,50000.0,Yes,5,Florida,2
M,72,00b18b535d6d4f779dea4dc9ac451478,20170407,102000.0,Yes,0,Florida,2
M,69,34bdd53626264062ad7789ca342122a1,20170511,103000.0,Yes,2,Florida,2
M,24,51f5192107fd4fd6a5bf0aa434e659ce,20180612,38000.0,Yes,3,Florida,2
M,73,f6e7986202724b9cb7000be668d10359,20170920,85000.0,Yes,3,Florida,2
M,91,647970f8d1874fb69962663a59462745,20161120,89000.0,Yes,3,Florida,2
M,83,87d77223236342d5983c7d7c5e598ef6,20151106,63000.0,Yes,0,Florida,2
M,81,aee02b97af7b47d8a967b2f21b9a2a75,20180715,62000.0,Yes,2,Florida,2
M,76,0eda310a2b0c4e808af13f68afc81eea,20170921,40000.0,Yes,5,Florida,2
M,80,8d15aa457a7e44abae865712ac06afbd,20130815,55000.0,Yes,0,Florida,2
M,87,7bbd5819b029482b84527d5982ab51ff,20180121,42000.0,Yes,2,Florida,2
M,86,c4e20bb4ed2042f68d2d58a865e5f403,20170822,62000.0,Yes,5,Florida,2
M,81,5e06d34a6048486f8f72e8dd1bcca9e6,20161223,85000.0,Yes,0,Florida,2
M,76,4346a6782c8a444ab83c212674613d28,20140910,54000.0,Yes,1,Florida,2
M,77,af8f99d284ae4639bac4af60f085caef,20180302,79000.0,Yes,0,Florida,2
M,70,52c3de46fb154851b6b4b47e5e519cc4,20180505,36000.0,Yes,0,Florida,2
