gender,age,id,became_member_on (year month day),income,ever_married,kids,home_state,Cluster
M,41,235b49cfcbff4da581d9ec3a70f39a1d,20170914,36000.0,Yes,2,South Dakota,4
M,37,0e845251823e427c90265e3ca04f1e2f,20160531,75000.0,Yes,3,South Dakota,4
M,52,2059cc920c6f493c811776fbf72d2017,20161222,72000.0,Yes,0,South Dakota,4
M,42,390a4aa6b19a42d7b90a877529fc3cbf,20170904,69000.0,Yes,2,South Dakota,4
M,59,c9044e16606e462b87985518a0b048b6,20151129,85000.0,Yes,2,South Dakota,4
M,37,ffc77312ccda49fca19506f1cdf44923,20170319,70000.0,Yes,4,South Dakota,4
M,45,88dbd4e3b5514e43834f0e8edeeadace,20171015,57000.0,Yes,3,South Dakota,4
M,32,0340f0361285411ab60a24823b020112,20171123,59000.0,Yes,2,South Dakota,4
M,33,30ebcea068b94518b2e5c7f4bdb6b142,20160123,74000.0,Yes,2,South Dakota,4
M,47,9ead4386a1c141fcaec06f864132df0c,20170523,77000.0,Yes,2,South Dakota,4
M,23,3069fa61e49643aa8554d080dcdddf41,20171227,66000.0,Yes,0,South Dakota,4
M,45,3655dd06092b4cf28edf80f4daee8d93,20170424,82000.0,Yes,2,South Dakota,4
M,62,0b321fdc45364a67858a81b59da7f943,20171231,36000.0,Yes,4,South Dakota,4
M,45,671bfb63ca6548839a2891d437d7ffa3,20180717,64000.0,Yes,2,South Dakota,4
M,53,55c6fbd642b748a395bf83c8dec3f684,20170519,55000.0,Yes,2,South Dakota,4
M,58,1f5a8953d3db4e02b8e7ea4705f6aefb,20150613,64000.0,Yes,1,South Dakota,4
M,57,a2633655a62e4287a3b651d926a774a6,20180612,83000.0,Yes,4,South Dakota,4
M,67,3762aacc8c144385a1d58a9fe2317af2,20170919,62000.0,Yes,2,South Dakota,4
M,50,542ecf31aa394b3f80113058986bfcff,20180711,39000.0,Yes,2,South Dakota,4
M,58,9afe4f7d8c5445798a46b0df7f026668,20171207,61000.0,Yes,2,South Dakota,4
M,36,42432413aab94bb4ae54d7d097c371f5,20130805,40000.0,Yes,2,South Dakota,4
M,56,e791900140c943b2b5a4b60b07cd3e92,20180405,50000.0,Yes,4,South Dakota,4
M,20,73ceb3c59745462e9caa9cb2dec21925,20170727,53000.0,Yes,0,South Dakota,4
M,24,48fe136d44a84d59a84c56a975672368,20150227,32000.0,Yes,3,South Dakota,4
M,64,908e75ddf53e452d846784117066831d,20171011,54000.0,Yes,1,South Dakota,4
M,56,c5b3b2b286d14a7dabda17399efa7ef7,20161218,87000.0,Yes,0,South Dakota,4
M,53,bcc8f75e473d4b8cbeb5fde033b14f6a,20171125,92000.0,Yes,0,South Dakota,4
M,45,cc3a69551fd3464eac2ce0310e010398,20170709,65000.0,Yes,1,South Dakota,4
M,55,74852352b3b04438afc82dfe09e4e960,20141213,52000.0,Yes,1,South Dakota,4
M,53,02b6895b3cab4f79a116bddc1c70b5c3,20171013,34000.0,Yes,5,South Dakota,4
M,33,4207564081d246028df41d9dc0f4f6e5,20160821,49000.0,Yes,1,South Dakota,4
M,38,5c77da0f5e12463aaff3215de53b711a,20180512,48000.0,Yes,4,South Dakota,4
M,26,4377157cf3664707b667bc74073c6ca6,20141019,53000.0,Yes,1,South Dakota,4
M,37,153f7ce19d8f4c8294fdc8d758c880c7,20170731,66000.0,Yes,0,South Dakota,4
M,58,f8e1a46daab849268feecf21ba67ae50,20160402,79000.0,Yes,2,South Dakota,4
M,31,6a86a62e33ad4d17b8f5a0b58efdca86,20180430,53000.0,Yes,1,South Dakota,4
M,60,6dba14f698ae4030ab7354cd5cfe7119,20161203,68000.0,Yes,4,South Dakota,4
M,55,45546c203f724e3ba885b4e84518bca9,20160909,95000.0,Yes,0,South Dakota,4
M,64,e82923736a10439db3aae5eb942999d5,20161115,68000.0,Yes,0,South Dakota,4
M,59,3c826c4141944d9aade15534216105f5,20180118,36000.0,Yes,1,South Dakota,4
M,31,4f22fc211ee54956aa919acd8d05dfda,20180221,64000.0,Yes,2,South Dakota,4
M,55,1abb54815cc3448fb16d28f60abe955f,20171204,38000.0,Yes,0,South Dakota,4
M,23,397e33ebb12e4a3aa1e8ec840c84d104,20170501,36000.0,Yes,2,South Dakota,4
M,61,d825b707198046e39baa4fdcfa11d621,20180423,73000.0,Yes,4,South Dakota,4
M,59,8acf438172ca4227a316f54b8f4d5477,20160310,60000.0,Yes,2,South Dakota,4
M,49,55103915b4bf48d1b8b51117f426dcb5,20170831,82000.0,Yes,0,South Dakota,4
M,46,79b88cd0cbd841bf8bf6f80c0a478c4a,20170116,57000.0,Yes,3,South Dakota,4
M,45,99512d6652584d91bbe36be81a88edd4,20170902,75000.0,Yes,2,South Dakota,4
M,59,e5b497a2e574435db16860b84468052f,20180322,65000.0,Yes,2,South Dakota,4
M,57,2d36cda33cb8495a9ce38c0dc53d64eb,20180208,58000.0,Yes,3,South Dakota,4
M,41,e89759102bca4709ba8ceee153bc942c,20170905,59000.0,Yes,0,South Dakota,4
M,39,6e3adde58aa54299b5ed23ae474c9ea0,20180205,53000.0,Yes,0,South Dakota,4
M,53,3d78362d314b43179af19945cfba03db,20170904,89000.0,Yes,1,South Dakota,4
M,62,6e6ab84f8a074fb38a69234134785b92,20160206,88000.0,Yes,2,South Dakota,4
M,50,a09a2e837d2545999220c592b6c05956,20180410,46000.0,Yes,3,South Dakota,4
M,40,46e3831f06254440a99bf4c371e378ff,20151227,49000.0,Yes,0,South Dakota,4
M,32,d3cddb41ae3b43edaa67777501c32e45,20171129,70000.0,Yes,2,South Dakota,4
M,26,79653b5bcdb64f4a8a0f5231e0c5ab1e,20171225,45000.0,Yes,0,South Dakota,4
M,41,9f912a6711234b4db8a35a0056bc930e,20151226,60000.0,Yes,0,South Dakota,4
M,59,6c7327b693134629b2e5d1ab778d630b,20171029,95000.0,Yes,1,South Dakota,4
M,57,a84202c004824fbf9ee28d0c3f8e31ae,20170514,56000.0,Yes,3,South Dakota,4
M,28,29af019fe4d542f4a2ca2e1f98e54eff,20150825,48000.0,Yes,4,South Dakota,4
M,52,92153f7cdda8486b9a2214ceb11b1a17,20160912,50000.0,Yes,2,South Dakota,4
M,43,a8d1e484ebc147d5a45adfb6219c5a87,20151105,37000.0,Yes,2,South Dakota,4
M,61,59c695f79cbd4d56b8011c7ce13c5c39,20170829,99000.0,Yes,0,South Dakota,4
M,38,2ce987015ec0404a97ba333e8e814090,20130808,61000.0,Yes,1,South Dakota,4
