gender,age,id,became_member_on (year month day),income,ever_married,kids,home_state,Cluster
M,31,4ff2d2ebfa2a447a9a33acff4f6a1106,20141129,60000.0,No,1,Nebraska,108
M,67,1981c9ebfc3c4e1fa532035806a8c60e,20170731,31000.0,No,1,Nebraska,108
M,23,94a74c6eefec4c068b39bf34777ed96b,20171026,44000.0,No,0,Nebraska,108
M,57,2d073f4324f44580b5bbc2acdb9d95cf,20170531,79000.0,No,0,Nebraska,108
M,49,7fd4168b70e64c4a8d1fc3488fad4164,20180125,96000.0,No,2,Nebraska,108
M,60,5c4236ce34e845cab4c90167ec59fa30,20171207,57000.0,No,2,Nebraska,108
M,59,663a3eb67a9245ba9ed86162a7f1e801,20170609,79000.0,No,2,Nebraska,108
M,65,3dacb18c17fe43a7893f2f241231e647,20170721,33000.0,No,0,Nebraska,108
M,21,41576d9278374b85be60bb9c2ebb2db1,20140607,56000.0,No,1,Nebraska,108
M,41,2e09ec8fe20b4e2db9fc1c2022dcd3d7,20180108,41000.0,No,0,Nebraska,108
M,60,8c14daeddfbe41c4bc574cfc6acdf2ff,20170921,40000.0,No,1,Nebraska,108
M,22,0d090272e52845acab67d8eaf8960366,20170923,48000.0,No,3,Nebraska,108
M,22,1f59796079a04371b380b2fbf2be6f73,20170914,35000.0,No,0,Nebraska,108
M,49,dd4a3c60f7d946589c1d30d8c413424c,20170909,47000.0,No,3,Nebraska,108
M,66,c9efe52c3dd44130a07481a0f6274e10,20170305,68000.0,No,2,Nebraska,108
M,39,28e5db14f6fb4b83880350bbe155a731,20160302,94000.0,No,2,Nebraska,108
M,37,c3c21c642efe414aa24a4cc8e8a76d20,20170714,36000.0,No,1,Nebraska,108
M,56,3697a921add94ccd8a91c735875932df,20170228,93000.0,No,2,Nebraska,108
M,53,47f654b9ff57453d890a690bbb491d56,20141016,60000.0,No,0,Nebraska,108
M,29,957c78e7515f4176a1fc3cebcaa9a020,20180210,71000.0,No,0,Nebraska,108
M,38,cf24c83a28d04b488ca00f2bb9784f14,20170919,63000.0,No,4,Nebraska,108
M,54,f6f41809f2c34970b96528e76b8d799b,20171206,57000.0,No,2,Nebraska,108
M,67,c61687ff14f047dd8efee4723d464290,20171016,63000.0,No,0,Nebraska,108
M,43,756ce344d7be4595bb4bab1646d2ee8d,20150411,71000.0,No,0,Nebraska,108
M,60,8d689f719e0b42edb5947f381f159cb1,20170424,71000.0,No,0,Nebraska,108
M,28,5ce0eac0d7fa4bf8bf8d190dc85001d6,20170131,70000.0,No,3,Nebraska,108
M,23,d655397f93744375b4674b0af19ee281,20170321,56000.0,No,3,Nebraska,108
M,56,72c8dfba6eb44158af1115edbdc3dd8c,20160521,106000.0,No,0,Nebraska,108
M,55,9d491dc1e3ca4c41a54c9b8da54f6764,20170515,60000.0,No,3,Nebraska,108
M,56,bc8244e584fb4f06a55201e47b9c4664,20140204,51000.0,No,3,Nebraska,108
M,53,fb069eb2673b44d98520951eddda77e1,20180226,50000.0,No,0,Nebraska,108
M,20,639314daa82a46558c17020fd84d03f6,20170823,37000.0,No,2,Nebraska,108
M,22,6d66909ef05a413fb279cfd75160d284,20131224,57000.0,No,3,Nebraska,108
M,61,ab2dfcc6a76844a9a5a37d9d93a74ff7,20171016,46000.0,No,4,Nebraska,108
M,46,b3dc224a88d445e4bf5f7a5c0d77c011,20170901,46000.0,No,0,Nebraska,108
M,53,e10394a1fbde4178b16b3209a0278d2a,20180203,51000.0,No,2,Nebraska,108
M,33,6ac3a35e06d848e9b02ec09e74d1ff7b,20180429,53000.0,No,0,Nebraska,108
M,44,cdf2654c1fe645e0a2c66435d35cc080,20170826,69000.0,No,1,Nebraska,108
M,53,6cde0dadd1154cf89694618ce6f249da,20180107,113000.0,No,3,Nebraska,108
M,64,49b14f63a9cf43b99b2ef9a2596388c0,20160810,58000.0,No,2,Nebraska,108
M,67,a46de8779dc640e7a3212e47e5bc0e58,20140107,30000.0,No,0,Nebraska,108
M,58,43aae84d54144c1bacf027bbb00f4ffa,20170829,67000.0,No,2,Nebraska,108
M,26,cca74b047b4e4b59b7d3e67761a0bff8,20180405,72000.0,No,4,Nebraska,108
M,40,b149aa763770465e939f064f40d2319b,20180124,60000.0,No,1,Nebraska,108
M,25,ee306efefe954f7ea92afd7c85e451dc,20180506,57000.0,No,1,Nebraska,108
M,60,cab6178cb3ce44cdb4c45560a459edba,20171221,46000.0,No,1,Nebraska,108
M,65,9861f4f583b54daa9cfa0bb56bb8c90c,20171203,40000.0,No,0,Nebraska,108
M,29,a39a82d3e68141a997345f1f79e4e23b,20161015,37000.0,No,1,Nebraska,108
M,26,3945da252ea34e7f964537e00c053b2e,20180423,54000.0,No,3,Nebraska,108
M,45,48a3787358ed4cc6978d805dbcbcf46b,20160712,53000.0,No,4,Nebraska,108
M,34,37f17911d9c24f9e81f97fc250e7a2dc,20161203,61000.0,No,3,Nebraska,108
M,26,4c6617c0224240e0b44b272a7b8de3a6,20180420,75000.0,No,2,Nebraska,108
M,57,88d9dc7a5c504f51baa0094af43bf774,20180207,40000.0,No,2,Nebraska,108
M,51,d5d487cfdc5b456b84b7881ad5d3640b,20180208,79000.0,No,0,Nebraska,108
