gender,age,id,became_member_on (year month day),income,ever_married,kids,home_state,Cluster
M,21,13d551f1c2084eb584d6f5cad4c1348f,20170812,34000.0,Yes,0,New Mexico,165
M,60,f9f162cda5cd4c278ff6363da968a7ef,20170930,56000.0,Yes,2,New Mexico,165
M,22,f72eee165c90470285c8f960ead8e33a,20140805,55000.0,Yes,2,New Mexico,165
M,36,600110e8ae6643c693aa32401008422f,20161119,38000.0,Yes,0,New Mexico,165
M,62,b82000f66d344273a94c5067f4263e69,20170616,51000.0,Yes,0,New Mexico,165
M,50,a53129ef372e44e7af6cbc0a0ec11c26,20170615,73000.0,Yes,3,New Mexico,165
M,25,91d4a97d4ded46ff8fd8a35e98471925,20160412,31000.0,Yes,2,New Mexico,165
M,65,a0ae43a9b2d343e19a7cddb9c07353bd,20180110,30000.0,Yes,1,New Mexico,165
M,49,923221df63774ab78306eaae67a86082,20170428,62000.0,Yes,2,New Mexico,165
M,26,95e879c99aea4bec91f21aa0b355dcee,20170811,66000.0,Yes,0,New Mexico,165
M,56,5532d4074ad946a8bc19ad1b1d4347ac,20160214,71000.0,Yes,3,New Mexico,165
M,22,33207f5c13f34087b2e5c9b1cdc83ee6,20160911,72000.0,Yes,0,New Mexico,165
M,34,8f4db7b3ffbf409fbf5185c266ae4630,20171008,31000.0,Yes,3,New Mexico,165
M,49,8bc20a496b6d4a33bf6bb801fb1d95ea,20171203,94000.0,Yes,0,New Mexico,165
M,28,6d45fac16b3d477e822bb9147b3238a9,20171125,70000.0,Yes,2,New Mexico,165
M,39,334a43e0c6614e79958061ff36a566ad,20170911,39000.0,Yes,1,New Mexico,165
M,29,636f585d6b924f29bd263e7cebb3ec90,20170921,70000.0,Yes,4,New Mexico,165
M,66,2cd5f607cfbe40b4bde244ff22f0771a,20170728,49000.0,Yes,0,New Mexico,165
M,55,01a5e8b57bc04e0292525f3e2817fa17,20170912,79000.0,Yes,0,New Mexico,165
M,53,ebd188fb9d2f42b6b4db82f10e2bb769,20170720,52000.0,Yes,3,New Mexico,165
M,58,3b10bda2377043e282d01eff7e989424,20131112,71000.0,Yes,5,New Mexico,165
M,29,dadb31505e854404bfe006d756b23772,20150808,51000.0,Yes,2,New Mexico,165
M,25,677c77412ea34f8e9c7db948b6ac685a,20161105,30000.0,Yes,1,New Mexico,165
M,44,77caa79f70754278b0b1fdd68e7796b9,20171025,69000.0,Yes,3,New Mexico,165
M,58,47d694f8d8ad41b69fc1b6dd2fe2a5ce,20170908,46000.0,Yes,3,New Mexico,165
M,43,0dc5a10c6c654387b7e1298724a464e1,20170813,43000.0,Yes,4,New Mexico,165
M,59,3095383d82d44cd1bbbdc09170c5b8ac,20180111,71000.0,Yes,1,New Mexico,165
M,59,b694ab6e982a4734be5bb6e0e7ec6e25,20170604,70000.0,Yes,0,New Mexico,165
M,63,d19e2ab62d954b7aa521b0588eeb8af9,20180118,30000.0,Yes,2,New Mexico,165
M,32,ad7ced48712b41148329a7e960c2bc5e,20180220,71000.0,Yes,1,New Mexico,165
M,53,6a34efdf439f4ef3bc13bf6b81d7ae3c,20170203,38000.0,Yes,2,New Mexico,165
M,40,bc7102f271134f6ca1c854280b54bb7b,20180522,52000.0,Yes,2,New Mexico,165
M,31,fb16abdfaa1d421d9e11f1ac5c8e80df,20170802,49000.0,Yes,2,New Mexico,165
M,21,cf26038174b4410f83d5cc1ada658948,20180717,42000.0,Yes,2,New Mexico,165
M,63,558cb2d5299f4ddd99d684ccc3c8b189,20171129,55000.0,Yes,1,New Mexico,165
M,20,b8f309e5c6b34d1b8158468dcf6cbdec,20171205,32000.0,Yes,0,New Mexico,165
M,52,805576ae0d834276b5c1fdc86b1fca73,20160913,81000.0,Yes,3,New Mexico,165
M,48,c5d75aec20994df6bf51f95ca1664dcb,20160821,80000.0,Yes,1,New Mexico,165
M,22,207333c76c074708b82abdea3883e76e,20180516,56000.0,Yes,4,New Mexico,165
M,21,c871ca534da7484dbda7eafffef8d03b,20140810,34000.0,Yes,0,New Mexico,165
M,65,e67f8ead479a46e1b355a4e3dbe98b5e,20171210,78000.0,Yes,0,New Mexico,165
M,64,4a3579f62ba94e8eb1cc6657d51a5deb,20151224,89000.0,Yes,0,New Mexico,165
M,55,d3dd87ad6bc949d19dd1057d26d968d5,20180421,41000.0,Yes,0,New Mexico,165
M,56,35c863d477084f7fb46e4b309cf3ea5d,20140911,66000.0,Yes,2,New Mexico,165
M,34,28ae5599449d43288b3e0983080ad04c,20180301,48000.0,Yes,1,New Mexico,165
M,67,48c1f1b492d3451b804b81877bf957f5,20180226,77000.0,Yes,0,New Mexico,165
M,23,d83cd73288d34f7d894d1d4ce23dd3a5,20140225,39000.0,Yes,0,New Mexico,165
M,22,9109b199a0e14ec4be054d2de0ab317d,20170122,35000.0,Yes,2,New Mexico,165
M,57,c6faded255ab4459bb2a0e8951fa3d7f,20160608,74000.0,Yes,0,New Mexico,165
M,26,65a2ce9907344054a3efbb03e6abb813,20180707,73000.0,Yes,3,New Mexico,165
M,45,f216eaba14b04e7497d96a0fed119178,20141122,66000.0,Yes,0,New Mexico,165
M,39,45b6182ff1d14c8cad5ab2403abe1dd2,20151125,99000.0,Yes,0,New Mexico,165
M,31,cf6c877f4d7d411aa0e3bb4a7a566834,20180516,36000.0,Yes,0,New Mexico,165
M,60,97b225b7e557432fa500ee373ca43658,20180602,38000.0,Yes,0,New Mexico,165
M,33,828f238d7f554fff94d07de50faff45c,20160505,64000.0,Yes,2,New Mexico,165
M,53,76358128b4bb47fcb712c0198f5121d1,20151121,58000.0,Yes,5,New Mexico,165
M,35,6b91411fca31438dbb986a6056291bbd,20180110,31000.0,Yes,0,New Mexico,165
M,37,b2a0d079816c4fa5b3a6797d26fec93f,20180322,65000.0,Yes,0,New Mexico,165
M,62,57ea1ae16cb243929600d52d2d95a7e0,20180716,37000.0,Yes,2,New Mexico,165
M,65,aec92d33119e48beab22b1ef4dda4159,20171022,71000.0,Yes,1,New Mexico,165
M,55,8e8ee76d4fb246738dddb81b86295cfa,20180104,35000.0,Yes,3,New Mexico,165
M,50,aab3fcd70ca74dd59cf056d61b70e906,20160501,63000.0,Yes,2,New Mexico,165
M,20,93e94d8dbd854a618de2b275119cd76b,20180427,57000.0,Yes,2,New Mexico,165
M,48,fee141cbf99e4a5c8ea97b38a9af0a39,20170926,84000.0,Yes,0,New Mexico,165
M,54,a831ddeff9b04c6c95b2e4a87044da85,20150305,92000.0,Yes,0,New Mexico,165
M,61,4b8d0a6769ca4ea8b7cdad45299f5b54,20141108,66000.0,Yes,2,New Mexico,165
M,60,1a1b7a0a9c6a400f837c4c06a41bf2e5,20180505,37000.0,Yes,3,New Mexico,165
