gender,age,id,became_member_on (year month day),income,ever_married,kids,home_state,Cluster
M,26,eb77ad8bc26e4359b34c8ae32731bb29,20180218,48000.0,Yes,3,Kentucky,117
M,55,6b6ff823e27d4a84bd1760e772092125,20150119,57000.0,Yes,0,Kentucky,117
M,38,376ca2bef2a64d12af12d1ce52423eed,20180626,52000.0,Yes,1,Kentucky,117
M,33,3b9e53675c964a78a3f49e0870f671ac,20150822,56000.0,Yes,0,Kentucky,117
M,45,6e4f665720fb49e0840a29d2e48ac040,20150618,92000.0,Yes,2,Kentucky,117
M,54,64d7e480ce5d4b2992e5ea46082b8752,20160424,80000.0,Yes,4,Kentucky,117
M,64,755cfe5c915747d8b949a41e8ae8e1c9,20171112,98000.0,Yes,2,Kentucky,117
M,25,df6c9f97dc174122b36bcda29e30976b,20180120,67000.0,Yes,2,Kentucky,117
M,33,f1cc906ef8804d3b856fa4fc5f5aede3,20161229,75000.0,Yes,1,Kentucky,117
M,61,52f580603df04b61a98368626b50dcf8,20180403,54000.0,Yes,0,Kentucky,117
M,32,76572f8a2bf44a3f93a2d6cd9693bc86,20171124,40000.0,Yes,0,Kentucky,117
M,25,8b9c4b3e870f4b9e89a24d8d1ff8689a,20170911,73000.0,Yes,0,Kentucky,117
M,62,77961f4298bd4340a3988bde6754d19d,20180104,71000.0,Yes,1,Kentucky,117
M,59,9b6d460b5d0346f4aa64be7e6d713ce3,20151207,110000.0,Yes,1,Kentucky,117
M,53,72a6a2e611c04533bec280d3700fbf3d,20170406,118000.0,Yes,4,Kentucky,117
M,51,0976fd3ecfb84e1ca92d90b6adc2001c,20171123,41000.0,Yes,0,Kentucky,117
M,53,3a17105cc12e4fc9aabc7c324835ba9c,20170702,56000.0,Yes,2,Kentucky,117
M,55,52173904e1f146cc800d9bc433c9ee70,20180320,48000.0,Yes,0,Kentucky,117
M,42,18b6d5247da54b0b8a9ae35505852d77,20170705,54000.0,Yes,2,Kentucky,117
M,39,fafcd6ee168140fbbb5da43be1d3daa7,20180523,41000.0,Yes,0,Kentucky,117
M,23,848c8765940b4de69b0d199d2b02e3c7,20160831,47000.0,Yes,2,Kentucky,117
M,66,0383a12d3a2d4fbb86ec83bd0c25eead,20170806,36000.0,Yes,2,Kentucky,117
M,62,0d1f4bc41883493ba6f72af2485bab65,20160803,111000.0,Yes,0,Kentucky,117
M,57,36bac1cacf514f7db5f090015a289a4d,20140816,87000.0,Yes,2,Kentucky,117
M,44,dc224c4d8c4d43fdbb046fcbc2ec565b,20171123,70000.0,Yes,0,Kentucky,117
M,56,9352d2f07521405b992e09a26d10ca2e,20180523,50000.0,Yes,2,Kentucky,117
M,49,d53a02508eaf430596a0748a60f6a520,20160820,59000.0,Yes,2,Kentucky,117
M,64,9200d40708ca42fdbb9c42ba1b0899ec,20170203,119000.0,Yes,5,Kentucky,117
M,65,d1221180e99a46acb2841673afd34c5e,20180523,47000.0,Yes,1,Kentucky,117
M,58,52b5fdc10569443ea1cf3393baa732a4,20160311,31000.0,Yes,3,Kentucky,117
M,21,9cb3911a37b24a419009fdbe09445410,20180705,74000.0,Yes,2,Kentucky,117
M,33,df19a9e4851c4d1dbf3d01024e0229cb,20150801,33000.0,Yes,1,Kentucky,117
M,59,5734abd21bba4eecbbe6ff11574c8e61,20180427,67000.0,Yes,0,Kentucky,117
M,19,2236b2acf3404128bbcd87f526b4e23a,20160128,74000.0,Yes,0,Kentucky,117
